78078: BIOL,"Intro/Space Bio Lab"
78079: BIOL,"Introduction to Biology"
78080: BIOL,"Invert Zoology Lab"
78081: BIOL,"Invertebrate Zoology"
78082: BIOL,"Laboratory Instrumentation"
78083: BIOL,"Microbial Physiology"
78084: BIOL,"Microbiology"
78085: BIOL,"Microbiology Lab"
78086: BIOL,"Molec Biotech Lab"
78087: BIOL,"Molecular Bio Tech"
78088: BIOL,"Molecular Biology"
78089: BIOL,"Molecular Biology Lab"
78090: BIOL,"Molecular Neurobiology"
78091: BIOL,"Molecular Neurobiology Lab"
78092: BIOL,"Morphology Lab"
78093: BIOL,"Pathogenic MicroBio & Immun"
78094: BIOL,"Pathogenic Microbio & Immun"
78095: BIOL,"Pathophysiology"
78096: BIOL,"Plant Sci/Botany Lab"
78097: BIOL,"Plant Science/Botany"
78098: BIOL,"Pre Prof Seminar"
78099: BIOL,"Prin/Foren Toxicolog"
78100: BIOL,"Principles of Virology"
78101: BIOL,"Research Methods"
78102: BIOL,"Senior Research"
78103: BIOL,"Senior Seminar"
78104: BIOL,"Topics In Immunol"
78105: BUSI,"Advanced Finance"
78106: BUSI,"Auditing"
78107: BUSI,"Bus Strategy Policy"
78108: BUSI,"Business Communications"
78109: BUSI,"Business Ethics"
78110: BUSI,"Business Law I"
78111: BUSI,"Business Law II"
78112: BUSI,"Business Pol & Strat"
78113: BUSI,"Business Statistics"
78114: BUSI,"Business Writing"
78115: BUSI,"Cobol"
78116: BUSI,"Computer & Informati"
78117: BUSI,"Cost Accounting"
78118: BUSI,"Decision Theory"
78119: BUSI,"Entrepreneurial Launch"
78120: BUSI,"Entrepreneurship Public Policy"
78121: BUSI,"Entrepreneurship and Commercia"
78122: BUSI,"Field Experience"
78123: BUSI,"Financial Management"
78124: BUSI,"Independent Study"
78125: BUSI,"Industrial Relation"
78126: BUSI,"Industrial Relations"
78127: BUSI,"Insurance"
78128: BUSI,"International Business"
78129: BUSI,"Intro To Business Ma"
78130: BUSI,"Intro To Marketing"
78131: BUSI,"Introduction To Business"
78132: BUSI,"Introduction to Entrepreneursh"
78133: BUSI,"Keyboarding"
78134: BUSI,"Managerial Accountin"
78135: BUSI,"Mar Princ Of Adverti"
78136: BUSI,"Marketing Logistics"
78137: BUSI,"Money And Banking"
78138: BUSI,"Pl/I"
78139: BUSI,"Pl/I Programming"
78140: BUSI,"Small Business Management"
78141: BUSI,"Systems Development"
78142: BUSI,"Taxation"
78143: BUSI,"Traffic Management"
78144: CHEM,"Adv. Org. Chm. Lab"
78145: CHEM,"Advanced Organic Chemistry"
78146: CHEM,"Basic Chemistry"
78147: CHEM,"Bio Chem Lab I"
78148: CHEM,"Biochemistry"
78149: CHEM,"Biochemistry Ii Lab"
78150: CHEM,"CHM LAB ELECTIVE"
78151: CHEM,"Cannabis Chemical Pharmacology"
78152: CHEM,"Cannabis Internship"
78153: CHEM,"Cannabis Medicine/Health Prof"
78154: CHEM,"Cannabis Product Formulatio"
78155: CHEM,"Cannabis Product Testing"
78156: CHEM,"Chem Health Prf II L"
78157: CHEM,"Chem Health Prof I"
78158: CHEM,"Chem Health Prof I L"
78159: CHEM,"Chem Health Prof II"
78160: CHEM,"Chem Health Profess I"
78161: CHEM,"Chem Helath Prf II L"
78162: CHEM,"Chem Hlth Prof I Lab"
78163: CHEM,"Chem Hlth Prof II"
78164: CHEM,"Chemistry"
78165: CHEM,"Chemistry and Our World"
78166: CHEM,"Commercializing Cannabis Scien"
78167: CHEM,"Dispensary Std Operating Proc"
78168: CHEM,"Envs Org. Chm Lab"
78169: CHEM,"Envs. Organic Chm."
78170: CHEM,"Gen Chemistry I Lab"
78171: CHEM,"Gen Chemistry II Lab"
78172: CHEM,"Gen Chm I Workshop"
78173: CHEM,"Gen Chm II Workshop"
78174: CHEM,"General Chemistry I"
78175: CHEM,"General Chemistry II"
78176: CHEM,"Inorganic Chem Lab I"
78177: CHEM,"Inorganic Chemistry I"
78178: CHEM,"Inorganic Chemistry II"
78179: CHEM,"Inorganic Chm III"
78180: CHEM,"Inorganic Chm III/Lab"
78181: CHEM,"Inorganic Chm Ii Lab"
78182: CHEM,"Introduction/World of Cannabis"
78183: CHEM,"NY Cannabis Dispensary 101"
78184: CHEM,"Nursing In The Inner"
78185: CHEM,"Org/Chm II Workshop"
78186: CHEM,"Organic Chem II Lab"
78187: CHEM,"Organic Chemistry I"
78188: CHEM,"Organic Chemistry I Lab"
78189: CHEM,"Organic Chemistry II"
78190: CHEM,"Organic Chm I Worksh"
78191: CHEM,"Physical Chemistry I"
78192: CHEM,"Physical Chemistry II"
78193: CHEM,"Quantit Analysis Lab"
78194: CHEM,"Quantitative An"
78195: CHEM,"Quantitative Analysi"
78196: CHEM,"Quantitative Analysis"
78197: CHEM,"Spectrometric Id/Org"
78198: CHIN,"Chinese (Mandarin) Beg I LAB"
78199: CHIN,"Chinese (Mandarin) Beg II LAB"
78200: CHIN,"Chinese (Mandarin) Beginner I"
78201: CHIN,"Chinese (Mandarin) Beginner II"
78202: CMAP,"Assembler Lang"
78203: CMAP,"Computer Concepts"
78204: CMAP,"Discrete Structures"
78205: CMAP,"Fortran Program"
78206: CMAP,"Intro Computer"
78207: CMAP,"Microcomputers"
78208: CMAP,"Pascal Program"
78209: CMAP,"Pl/I Programming"
78210: CMIS,"Adv Internet & Emerg"
78211: CMIS,"Adv System Develpmnt & Implmnt"
78212: CMIS,"Advanced Programming"
78213: CMIS,"Applied Systems Development"
78214: CMIS,"Bus Data Netwks"
78215: CMIS,"Business Programming with Pl/I"
78216: CMIS,"CIS Internship"
78217: CMIS,"Cis Ind. Study"
78218: CMIS,"Client/Server Cmptg"
78219: CMIS,"Comp Apps in Healthcare"
78220: CMIS,"Computer Graphics"
78221: CMIS,"Computer Literacy"
78222: CMIS,"Computer Networks"
78223: CMIS,"Contemporary Comp Apps"
78224: CMIS,"Data St For Bus Appl"
78225: CMIS,"Database Management Systems"
78226: CMIS,"Database Syst Des & Mgmt"
78227: CMIS,"Digital Media"
78228: CMIS,"Dist/Client/Serv Com"
78229: CMIS,"Fndtn Cis Using C++"
78230: CMIS,"Found/Comp Info Syst"
78231: CMIS,"Fund of Electronic Commerce"
78232: CMIS,"Independent Study"
78233: CMIS,"Information Security"
78234: CMIS,"Internet & Emerg Technlgy"
78235: CMIS,"Introduction to Programming"
78236: CMIS,"Machine Org and Assembler Lang"
78237: CMIS,"Network Operating Systems"
78238: CMIS,"Operating Systems"
78239: CMIS,"RPG Programming"
78240: CMIS,"Special Topics"
78241: CMIS,"Special Topics Info Technology"
78242: CMIS,"Srvy of Comp Prgrmmng Lang"
78243: CMIS,"System Develop"
78244: CMIS,"Visual Basic"
78245: CMIS,"Visual C++"
78246: CMLT,"Computer Literacy"
78247: CMSC,"Advanced Topics/Cs"
78248: CMSC,"Algorithms/Bioinform"
78249: CMSC,"Analysis of Algorithms"
78250: CMSC,"Artificial Intelligence"
78251: CMSC,"Assembly Language Programming"
78252: CMSC,"Cobol Lab"
78253: CMSC,"Computer And Network Security"
78254: CMSC,"Computer Architecture"
78255: CMSC,"Computer Science Seminar"
78256: CMSC,"Cs/Telecommunication"
78257: CMSC,"Data Communications"
78258: CMSC,"Data Structures"
78259: CMSC,"Data Structures and Algorithms"
78260: CMSC,"Database Systems"
78261: CMSC,"Digital Systems"
78262: CMSC,"Discrete Structures"
78263: CMSC,"Fortran Programming"
78264: CMSC,"Geographic Information Systems"
78265: CMSC,"Independent Study"
78266: CMSC,"Intelligence Systems"
78267: CMSC,"Internet and Web Technologies"
78268: CMSC,"Into/Elect Gme Des"
78269: CMSC,"Introduction to Computing"
78270: CMSC,"Local/Wide Area Ntwk"
78271: CMSC,"Mobile Application Development"
78272: CMSC,"Network Programming"
78273: CMSC,"Object Progmng/Desig"
78274: CMSC,"Object Programming & Design"
78275: CMSC,"Operating Systems"
78276: CMSC,"Programming Language Paradigms"
78277: CMSC,"Remote Sensing"
78278: CMSC,"Robot Programming"
78279: CMSC,"Sci Prg I/Data Anlys"
78280: CMSC,"Sci. Programing II"
78281: CMSC,"Software Development"
78282: CMSC,"Software Engineering"
78283: CMSC,"Sp Topics/Comp. Sci."
78284: CMSC,"Spc Topics Comp/Sci"
78285: CMSC,"Theoretical Comp Sci"
78286: CMSC,"Unix System Programming"
78287: CMST,"Assembler Lang Lab"
78288: CMST,"Fortran Program Lab"
78289: CMST,"Microcomputers Lab"
78290: CMST,"Pascal Prog Lab"
78291: CMST,"Pl/I Programming Lab"
78292: COMM,"Comm Skills I"
78293: COMM,"Comm Skills II"
78294: COMM,"Comm Skills Lab I"
78295: COMM,"Comm Skills Lab II"
78296: COMM,"Communications I"
78297: COMM,"Communications II"
78298: COUN,"Achievement Motivation"
78299: COUN,"Adv Group Counsling"
78300: COUN,"Advanced Career Planning"
78301: COUN,"Bus. Soph. Seminar"
78302: COUN,"Development of Self-Concept"
78303: COUN,"Fin Plan & Budgeting"
78304: COUN,"Fundamentals of Mentoring"
78305: COUN,"Honors/Cultural Program"
78306: COUN,"Issues in Minority Education"
78307: COUN,"Legacy Of Medgar Eve"
78308: COUN,"Lib Arts Seminar"
78309: COUN,"Parenting Family Rel"
78310: COUN,"Politics You & Commn"
78311: COUN,"Science Sophomore Seminar"
78312: COUN,"Skills for Urban Living"
78313: DANC,"African Dance I"
78314: DANC,"African Dance II"
78315: DANC,"African Dance Ii"
78316: DANC,"African-Caribbean Dance"
78317: DANC,"Composition/Choreography"
78318: DANC,"Dance History"
78319: DANC,"Introduction to Modern Dance"
78320: DANC,"Liturgical/Sacred Dance"
78321: DANC,"Modern Dance"
78322: DANC,"Mov Edu Rhy Ana Tech"
78323: DANC,"Tap I"
78324: DANC,"Tap II"
78325: DANC,"Tap III"
78326: DANC,"Theory & Phil Creative Dance"
78327: DATA,"Fortran Programming"
78328: DATA,"Intro Computer Progr"
78329: DATA,"Pl/I Programming"
78330: DATA,"Pl/I Programming Lab"
78331: DESK,"Academic Improvement Seminar"
78332: DESK,"Critique Curriculum"
78333: DESK,"Math Skills I"
78334: DESK,"Math Skills II"
78335: DESK,"Math Skills Lab I"
78336: DESK,"Math Skills Lab II"
78337: DESK,"Reading I"
78338: DESK,"Reading II"
78339: DESK,"Reading Lab"
78340: DESK,"Self Expr Art & Dram"
78341: DESK,"Self-Exp Thru Act &"
78342: DESK,"Sp/Exp Art & Drama I"
78343: DESK,"Sp/Inter Preparation"
78344: DESK,"Sp/Lab Seminar"
78345: DESK,"Sp/Pre Fresh Inter P"
78346: DESK,"Sp/Pre Freshmen Coun"
78347: DESK,"Sp/Pre Freshmen Lab"
78348: DESK,"Sp/Reading  Recitati"
78349: DESK,"Sp/Speed Reading I"
78350: DESK,"Sp/Writing  Recitati"
78351: DESK,"Speed Reading"
78352: DESK,"Test-Tkg Skills/Stra"
78353: DESK,"Writing I"
78354: DESK,"Writing II"
78355: DESK,"Writing Lab"
78356: DESK,"Writing Lang Lab"
78357: ECON,"Advertising Design"
78358: ECON,"Benefit Cost Analysis"
78359: ECON,"Bus & Econ Stat I"
78360: ECON,"Bus & Econ Stats II"
78361: ECON,"Eco Of Racism"
78362: ECON,"Econ Analysis of Sports Mgmnt"
78363: ECON,"Econ Of Racism"
78364: ECON,"Econometrics and Forecasting"
78365: ECON,"Economics Internship"
78366: ECON,"Educ As A Social Inv"
78367: ECON,"Fiscal Policy"
78368: ECON,"General Economy"
78369: ECON,"Global Trade & Political Econ"
78370: ECON,"Independent Study"
78371: ECON,"Inter Macro Analysis"
78372: ECON,"Interm Micro Econ An"
78373: ECON,"International Econom"
78374: ECON,"International Economics"
78375: ECON,"International Finance"
78376: ECON,"Intro To Political E"
78377: ECON,"Introduction to Macroeconomics"
78378: ECON,"Introduction to Microeconomics"
78379: ECON,"Labor Economics"
78380: ECON,"Managerial Economics"
78381: ECON,"Mathematical Economics"
78382: ECON,"Monetary Theory&Poli"
78383: ECON,"Money and Banking"
78384: ECON,"Problems African Dev"
78385: ECON,"Public Finance"
78386: ECON,"SURVEY OF ECONOMICS"
78387: ECON,"Spec Top(Dev Finance & Pol)"
78388: ECON,"Theory Of Economic D"
78389: ECON,"Theory Of Firm & Mkt"
78390: ECON,"Theory of Economic Development"
78391: ECON,"Urban Economics"
78392: ECON,"War On Drugs"
78393: EDHE,"Alcohol Tobacco & Dr"
78394: EDHE,"Personal Health"
78395: EDOC,"Career Plan Seminar"
78396: EDOC,"Confront Wrld Work"
78397: EDOC,"Exper Learn Lab"
78398: EDOC,"Exper Learn Lab P/T"
78399: EDOC,"Perspective Careers"
78400: EDOC,"Re Apprais.78401: EDOC,"Re Mgmt Low Income"
78402: EDOC,"Real Estate Evaluat"
78403: EDOC,"Real Estate Management"
78404: EDOC,"Real Estate Principa"
78405: EDOC,"Secretarial Preplace"
78406: EDPH,"Aerobic Dance"
78407: EDPH,"African Dance"
78408: EDPH,"African Dance II"
78409: EDPH,"Bowling"
78410: EDPH,"Cult Social Appro Hl"
78411: EDPH,"Dev. Activity"
78412: EDPH,"Fitness For Living"
78413: EDPH,"Fund. Of Physical Ac"
78414: EDPH,"Fundamentals Of Team"
78415: EDPH,"Hand To Hand Defense"
78416: EDPH,"Health&Phy Educ"
78417: EDPH,"Hlth Serv Admin I"
78418: EDPH,"Human Sexuality"
78419: EDPH,"Intro Health Care Or"
78420: EDPH,"Intro Hlth Care Mngm"
78421: EDPH,"Intro To Phys Ed"
78422: EDPH,"Intro To Yoga"
78423: EDPH,"Karate For Beg"
78424: EDPH,"Modern Dance"
78425: EDPH,"Personal Health"
78426: EDPH,"Physical Ed For Chil"
78427: EDPH,"Power Volleyball"
78428: EDPH,"Senior Lifesaving"
78429: EDPH,"Slimnastics"
78430: EDPH,"Swimming I"
78431: EDPH,"Swimming II"
78432: EDPH,"Tennis For Beg"
78433: EDUC,"Acad Litrcy Sklls (Alst) Test"
78434: EDUC,"Afro-Amer Studies"
78435: EDUC,"Alt Learn Methods"
78436: EDUC,"Art Mus Media As Ins"
78437: EDUC,"Art Of Tch Writing"
78438: EDUC,"Assess of Infant & Toddlers"
78439: EDUC,"Assessment in Education"
78440: EDUC,"Behavior Patterns"
78441: EDUC,"Black Perspectives"
78442: EDUC,"Child Develop"
78443: EDUC,"Child Development"
78444: EDUC,"Children’S Lit"
78445: EDUC,"Child’S Lit’S"
78446: EDUC,"Chld Dev Chldhd/Adol"
78447: EDUC,"Classroom Mgmt"
78448: EDUC,"Clinical Exp Dd/Mr"
78449: EDUC,"Clinical Pract: Sem I"
78450: EDUC,"Clinical Practice I"
78451: EDUC,"Clinical Practice II"
78452: EDUC,"Clinical Practice Seminar II"
78453: EDUC,"Community Involvemnt"
78454: EDUC,"Community Involvmnt"
78455: EDUC,"Computers in Education"
78456: EDUC,"Cont Spec Child Educ"
78457: EDUC,"Contemp Drama"
78458: EDUC,"Content Specialty Test Seminar"
78459: EDUC,"Creat Drama For Pre"
78460: EDUC,"Critical Issues Hist of Educ"
78461: EDUC,"Crtical Read/Wrt Sem"
78462: EDUC,"Cur & Instr In Early"
78463: EDUC,"Diagnosis in Reading"
78464: EDUC,"Educ Research"
78465: EDUC,"Educating All Students Test"
78466: EDUC,"Elem Ed Curr Dvpmnt"
78467: EDUC,"Esl: Theory To Pract"
78468: EDUC,"Exceptional Child"
78469: EDUC,"Field Experience"
78470: EDUC,"Field Experiment: Shwdng Profs"
78471: EDUC,"Fireld Experience:Clssrm Obsrv"
78472: EDUC,"Fld Exp:Assmt Educ"
78473: EDUC,"Fld Exp:Assmt Educ 2"
78474: EDUC,"Fld Exp:Currc Rsch"
78475: EDUC,"Fld Exp:Prnt/Com/Sch"
78476: EDUC,"Fld Exp:Tech In Clss"
78477: EDUC,"Fld Exp:Wk Small Grp"
78478: EDUC,"Fld Exp:Wkg/Indv/Lrn"
78479: EDUC,"Fnda/Ed Psy-Mid Chld"
78480: EDUC,"Found Ed Psych: Adolescence"
78481: EDUC,"Foundation Of Educ P"
78482: EDUC,"Hist & Found Of Bili"
78483: EDUC,"Hist Fund Of Educati"
78484: EDUC,"Hist Of Educ"
78485: EDUC,"Hlt Fit/Safety Teach"
78486: EDUC,"Human Dyn In The Cla"
78487: EDUC,"Human Rel In Educ"
78488: EDUC,"Identi & Trtmt Of Le"
78489: EDUC,"Independent Study"
78490: EDUC,"Individ Instr"
78491: EDUC,"Innovations in Education"
78492: EDUC,"Interdisciplinary Seminar"
78493: EDUC,"Intern Lab"
78494: EDUC,"Intern Seminar"
78495: EDUC,"Intro Dvlpmntl Disab"
78496: EDUC,"Intro To Dev Disab"
78497: EDUC,"Intro To Early Ch Ed"
78498: EDUC,"Intro To Special Educ"
78499: EDUC,"Intro Wrld Learn"
78500: EDUC,"Introduction To Teac"
78501: EDUC,"Lang Arts For Presch"
78502: EDUC,"Lang/Learning/Curric"
78503: EDUC,"Language Arts"
78504: EDUC,"Language Structure"
78505: EDUC,"Life Experience"
78506: EDUC,"Literature Based Reading"
78507: EDUC,"M & M Of Elem Educ"
78508: EDUC,"M/M Tch Cont Haitian"
78509: EDUC,"Management on Early Childhood"
78510: EDUC,"Managing Classroom Behavior"
78511: EDUC,"Met/Mat Tch Con Span"
78512: EDUC,"Met/Mat Tchg La Hait"
78513: EDUC,"Met/Mat Tchg La Span"
78514: EDUC,"Multiple Handicapped"
78515: EDUC,"Nd Inf78516: EDUC,"Organ The Learn"
78517: EDUC,"Ornt To The Wrld Of"
78518: EDUC,"Para Educ Seminar"
78519: EDUC,"Paraprofessional Edu"
78520: EDUC,"Persons W/Mental Ret"
78521: EDUC,"Perspectives On Lear"
78522: EDUC,"Phil Soc Hist Found"
78523: EDUC,"Phys Hanidcapped Edu"
78524: EDUC,"Princ & P Of C.B.T.E"
78525: EDUC,"Princ & Prac Of Cbte"
78526: EDUC,"Princ Of Early Child"
78527: EDUC,"Prnt Tchnr Chld Inta"
78528: EDUC,"Pro Lab Experience"
78529: EDUC,"Prof Lab Exper II"
78530: EDUC,"Prof Lab Experience"
78531: EDUC,"Read Met Exc Learner"
78532: EDUC,"Read Mthds/Exception"
78533: EDUC,"Res In Theory"
78534: EDUC,"Sochist&Philfoundsof"
78535: EDUC,"Struct Multi-Cult Clssrm Acad"
78536: EDUC,"Struct Of Lang Ed En"
78537: EDUC,"Stu Tchg Bi Sp Ed I"
78538: EDUC,"Stu Tchg Bi Sp Ed Ii"
78539: EDUC,"Student Teach"
78540: EDUC,"Students W/Behav Dis"
78541: EDUC,"Tch Math/Mid Grdes"
78542: EDUC,"Tch Socstdies/Md Sch"
78543: EDUC,"Tching As Communic"
78544: EDUC,"Tching Elem Lang Art"
78545: EDUC,"Tchng Engl Secla"
78546: EDUC,"Tchng Sci In Mid Sch"
78547: EDUC,"Teach Of Science Ele"
78548: EDUC,"Teach Phy Chal Indiv"
78549: EDUC,"Teaching Elementary Reading I"
78550: EDUC,"Teaching Elementary Reading II"
78551: EDUC,"Teaching Elementary Science"
78552: EDUC,"Teaching Internship"
78553: EDUC,"Teaching Skills"
78554: EDUC,"Teaching/Mathematics"
78555: EDUC,"Teachng/Soc. Studies"
78556: EDUC,"Technology for Teaching"
78557: EDUC,"Technology for Today"
78558: EDUC,"The Gifted Child"
78559: EDUC,"The Multiply Handicapped Child"
78560: EDUC,"Trans Services"
78561: EDUC,"Tv Math For Everyday"
78562: EDUC,"Tv The Dif Child"
78563: EDUC,"Urban Schls/Soc-Pol"
78564: EDUC,"Using Cul Res Of Nyc"
78565: EDUC,"Writing Seminar"
78566: ENGL,"Adv Pro Wrtng Wksh"
78567: ENGL,"Advanced Reading"
78568: ENGL,"Advanced Writing"
78569: ENGL,"Af Am Lt II:1932-Pre"
78570: ENGL,"African Amer. Lit I"
78571: ENGL,"African And Carib Li"
78572: ENGL,"African Diaspora Women Writers"
78573: ENGL,"African Literature"
78574: ENGL,"African Women’s Literature"
78575: ENGL,"Afro Amer Lit I"
78576: ENGL,"Afro-European Literature and C"
78577: ENGL,"Am Lit I: Beg-Emanc Proclamat"
78578: ENGL,"Am Lt II: Recon-Pres"
78579: ENGL,"Amer Lit II"
78580: ENGL,"Amer Writer In Paris"
78581: ENGL,"American Literature"
78582: ENGL,"Applied Linguistics"
78583: ENGL,"Applied Literary Theory"
78584: ENGL,"Approaches To Caribb"
78585: ENGL,"Asian American Literature"
78586: ENGL,"Basic Reading"
78587: ENGL,"Basic Semantics"
78588: ENGL,"Basic Writing"
78589: ENGL,"Black Women Writers"
78590: ENGL,"Brit Lit I: 8-18 Cen"
78591: ENGL,"Brit Lit II:19-21 C"
78592: ENGL,"Business Writing"
78593: ENGL,"CATW WORKSHOP"
78594: ENGL,"Caribbean Cosmopolitanism"
78595: ENGL,"Caribbean Lit. II"
78596: ENGL,"Caribbean Spirits78597: ENGL,"Child Literature I"
78598: ENGL,"College English I"
78599: ENGL,"College English II"
78600: ENGL,"Comp Reading & Writi"
78601: ENGL,"Composition I"
78602: ENGL,"Composition I/Ii"
78603: ENGL,"Composition II"
78604: ENGL,"Contemp Amer Fiction"
78605: ENGL,"Contemporary Drama"
78606: ENGL,"Creative Writing"
78607: ENGL,"Creative Writing/Drama"
78608: ENGL,"Critical Issues In World Lit"
78609: ENGL,"Critical Lit I/Ii"
78610: ENGL,"Critical Literacy I"
78611: ENGL,"Critical Literacy II"
78612: ENGL,"Cunystart Reading"
78613: ENGL,"Cunystart Writing"
78614: ENGL,"Develmntal Writing"
78615: ENGL,"Developmental Readin"
